OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
205152,4.90E+11,4.90E+11,49,35,102802,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,744.1090328,0,744.1090328,734.51416,1286,297,287,0.481,49,0.170731707,72,0.25087108,166,0.578397213,575,164,272,139,0.285217391,5417,789,1004,2564,965,95,789,891,2564,903,95,46,16,113,1048,2157,2212,0.193465018,0.40434891,1.750817166,7.374942915,1.074179428,1.366889918,3.490742779,1.313793597,0.129337193,1.074179428,1.21304673,3.490742779,1.22938406,0.129337193,0.062626431,0.021783106,0.153843188,7.779291825,0,18.87456446,0.823442916,0.823442916,0.692257557,0.692257557,0.813748392,0.774605697,0.747543114,0.387926499,0.383708787,0.191922563,0.106147314,0.409076669,15.51142384,5.152790939,3.194918267,7.16371464,35.5638204,8.600890082,12.04124611,8.600890082,28.38293727,0,606.19,0,0.110628408,14.67,12.61750575,0.011407465,119917,84707,121420,54465,0.002019602,0.786851792,0.001748495,0.75126827,0.002559425,0.382180842,0.001856654,0.290104025,19,15,8,15,13.33333333,7844.276936,3011370.987
205153,4.90E+11,4.90E+11,49,35,102900,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,326.4727207,0,326.4727207,323.50535,1789,981,904,0.759,407,0.450221239,309,0.341814159,188,0.207964602,811,223,333,255,0.274969174,2614,790,25,733,837,229,790,25,733,699,229,53,85,0,633,886,1095,0.242157613,3.032407347,5.530047648,8.080237313,2.4419998,0.077278475,2.265804878,2.587283332,0.707870828,2.4419998,0.077278475,2.265804878,2.160706152,0.707870828,0.163830366,0.262746814,0,11.11264466,0,2.89159292,0.832965805,0.832965805,0.780667825,0.73053722,0.87398805,0.774530119,0.813444408,0.441199446,0.812627754,0.473576642,0.310252487,0.501702726,22.56351285,5.174989767,6.512134665,10.87638842,94.13196893,11.76208533,47.04834133,15.68278044,58.81042667,7.841390222,552.54,0.406298379,0.962234235,20.33,39.85386581,0.01136389,136285,91685,221322,114061,0.002295267,0.894252662,0.001892533,0.813156308,0.00466527,0.69663176,0.003888218,0.607537964,20,17,14,15,15.83333333,5061.280645,1321218.257
205154,4.90E+11,4.90E+11,49,35,102900,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,302.6515394,0,302.6515394,295.74752,1268,535,535,0.661,60,0.112149533,241,0.45046729,234,0.437383178,654,193,288,173,0.295107034,2932,559,227,1050,642,454,559,227,1050,526,454,53,63,0,731,1249,952,0.249317872,1.80897544,4.287440855,9.913861661,1.89012574,0.767546588,3.550325629,2.170770528,1.535093177,1.89012574,0.767546588,3.550325629,1.778544077,1.535093177,0.179206913,0.213019538,0,11.7228371,0,5.480373832,0.933996633,0.933996633,0.839674279,0.785754573,0.949548585,0.808836057,0.835724035,0.409825306,0.603809524,0.364751813,0.223055935,0.459809013,21.57303429,2.241038629,6.085521483,13.24647418,114.9245104,4.229286269,48.6367921,40.17821956,38.06357642,16.91714508,415.75,0.138381234,0.651922044,21.33,45.10533806,0.016821767,135707,91771,216393,113455,0.002285532,0.890460036,0.001894308,0.813919044,0.004561371,0.68111727,0.00386756,0.604310147,20,18,15,16,16.66666667,4506.723105,1224812.768
205155,4.90E+11,4.90E+11,49,35,102900,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,302.643138,0,302.643138,302.4052,1803,951,951,0.618,189,0.19873817,384,0.403785489,378,0.397476341,728,198,326,204,0.271978022,4706,1392,869,1882,312,251,1392,763,1882,294,251,0,18,106,778,1683,2245,0.165320867,3.144787193,5.962199063,15.56190171,4.603095449,2.873627834,6.223437957,1.03172829,0.830012182,4.603095449,2.523104761,6.223437957,0.972205504,0.830012182,0,0.059522786,0.350523073,18.70668891,0,4.948475289,0.854337501,0.854337501,0.749318766,0.701201242,0.891150939,0.838600452,0.847495719,0.441338592,0.554002151,0.267942584,0.154696133,0.42942685,25.91521009,3.876146159,5.134093006,16.90497092,190.3950652,8.45880735,50.7528441,27.49112389,164.9467433,19.03231654,549.86,0.157163527,0.679289035,33.67,71.20201086,0.018674432,132335,91224,213855,114133,0.002228742,0.868334197,0.001883017,0.809067688,0.004507872,0.673128677,0.003890672,0.607921467,20,15,19,15,17.16666667,4512.725649,1224781.854
205156,4.90E+11,4.90E+11,49,35,103000,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,216.1158839,0,216.1158839,121.1058304,1945,620,601,0.663,36,0.059900166,235,0.391014975,330,0.549084859,867,201,302,364,0.23183391,180,22,4,0,48,106,22,4,0,37,106,11,0,0,75,77,28,0.416666667,5.119489278,16.0603333,1.486303339,0.181659297,0.033028963,0,0.396347557,0.875267522,0.181659297,0.033028963,0,0.305517908,0.875267522,0.090829648,0,0,6.605792616,0,0.299500832,0.725523038,0.624931529,0.714116695,0.552709206,0.479456827,0.606916584,0.675669765,0.989508194,0.169411765,0.343839542,4.816666667,0.022001016,29.98358164,0,1.68469791,28.29888373,272.5471119,0,11.84549675,5.922748374,290.2146703,65.15023212,315.16,0,0,6,17.76824512,0.003084833,106041,72738,151433,76907,0.001785907,0.695802521,0.001501435,0.645114943,0.003192072,0.476649575,0.002621678,0.409639774,9,10,20,18,15.83333333,3742.46915,874610.3158
205157,4.90E+11,4.90E+11,49,35,103000,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,108.3323465,0,108.3323465,108.3323465,1478,629,623,0.662,58,0.093097913,266,0.426966292,299,0.479935795,831,192,311,328,0.231046931,714,174,10,12,473,45,174,10,12,397,45,74,2,0,310,225,179,0.434173669,5.806206736,13.6432012,6.590829268,1.606168477,0.092308533,0.11077024,4.366193619,0.415388399,1.606168477,0.092308533,0.11077024,3.664648767,0.415388399,0.683083145,0.018461707,0,12.397036,0,1.146067416,0.571330657,0.571330657,0.629259491,0.588851577,0.659621089,0.645937306,0.715354052,0.514077699,0.651459854,0.924271845,1.163865546,0.848856146,21.29522758,0,0.871544186,20.42368339,130.0235844,0,5.907746123,0,153.6013992,23.63098449,367.47,0,0.091512751,8.33,49.2115252,0.005635995,118668,80109,169633,88203,0.001998567,0.778656308,0.001653584,0.710488506,0.003575712,0.533935783,0.003006746,0.46980713,15,11,16,17,15.33333333,2787.960506,438414.2061
205158,4.90E+11,4.90E+11,49,35,103100,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,107.4618132,0,107.4618132,107.46181,1332,601,601,0.776,8,0.013311148,167,0.277870216,426,0.708818636,702,175,220,307,0.249287749,246,27,1,9,153,56,27,1,9,19,56,117,17,0,103,70,73,0.418699187,5.592684508,12.39510111,2.289185339,0.251252049,0.009305631,0.083750683,1.423761614,0.521115362,0.251252049,0.009305631,0.083750683,0.176806998,0.521115362,1.088758881,0.158195735,0,7.881869848,0,0.409317804,0.632630714,0.632630714,0.749635479,0.701497618,0.501328056,0.649726841,0.718252724,0.861805896,0.311787072,0.518987342,2.853658537,0.156662959,26.09458291,0,3.364702413,22.7298805,154.8933477,0,35.73362375,29.77801979,107.2008712,29.77801979,316.5,0,0,3,17.86681187,0.002252252,118005,84502,173824,112831,0.001987401,0.774305943,0.001744263,0.749450121,0.003664054,0.547127348,0.003846289,0.600986455,10,15,18,18,16.16666667,2774.900215,434892.4596
205159,4.90E+11,4.90E+11,49,35,111001,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,349.1562536,0,349.1562536,349.1562536,1174,483,428,0.547,28,0.065420561,34,0.079439252,366,0.855140187,516,113,138,265,0.218992248,781,168,39,30,342,202,168,39,30,170,202,61,111,0,385,223,173,0.492957746,1.383334811,3.362391445,2.236820884,0.481159934,0.111697842,0.085921417,0.979504152,0.57853754,0.481159934,0.111697842,0.085921417,0.486888029,0.57853754,0.174706881,0.317909242,0,3.620155695,0,1.824766355,0.818151782,0.818151782,0.906258378,0.848062973,0.837450171,0.745384014,0.822042059,0.450801911,0.798976982,0.795682344,0.660691421,0.712262626,12.25327954,0,0.444517424,11.80876211,53.1823784,0,3.665980451,1.832990225,73.31960902,0,552.54,0,0,2,3.665980451,0.001703578,90197,71319,44077,27854,0.001519068,0.591839949,0.001472144,0.6325298,0.000929104,0.138736493,0.000949513,0.148362389,19,20,10,15,14.83333333,6614.400254,1413016.566
205160,4.90E+11,4.90E+11,49,35,111002,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,214.6481099,0,214.6481099,214.6481099,1866,1009,1009,0.595,166,0.164519326,463,0.458870168,380,0.376610505,1097,252,320,525,0.229717411,412,126,55,35,179,17,126,55,35,20,17,9,150,0,132,177,103,0.32038835,4.70071691,8.693298072,1.919420582,0.587007265,0.25623333,0.163057574,0.83392302,0.079199393,0.587007265,0.25623333,0.163057574,0.093175756,0.079199393,0.04192909,0.698818173,0,6.620137492,0,0.408325074,0.829064254,0.829064254,0.807019976,0.755197167,0.551952105,0.633080354,0.692941297,0.822742961,0.361720808,0.546056991,2.662621359,0.18964121,24.31477724,2.579711241,3.676253832,18.05881216,117.3269125,0,47.70598728,8.944872615,101.375223,8.944872615,586.07,0,0,4.33,12.91043281,0.002320472,108833,88191,65734,47085,0.001832929,0.714122611,0.001820411,0.782167944,0.001385614,0.206903932,0.001605078,0.25079497,12,18,16,15,15.33333333,3754.695247,868666.4224
205161,4.90E+11,4.90E+11,49,35,111101,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,261.9759142,0,261.9759142,261.9759142,2435,1131,1077,0.542,20,0.018570102,465,0.431754875,592,0.549675023,1189,345,342,502,0.290159798,551,0,153,85,312,1,0,153,85,117,1,0,195,0,182,160,209,0.33030853,4.317190775,9.294747601,2.103246788,0,0.584023155,0.324457308,1.190949179,0.003817145,0,0.584023155,0.324457308,0.446605942,0.003817145,0,0.744343237,0,6.420437563,0,0.511606314,0.705201022,0.607427098,0.840182694,0.650281268,0.603241449,0.46136741,0.489451798,0.864761421,0.369055593,0.633333333,2.157894737,0.314146847,22.24633406,3.031294389,1.884089408,17.33095027,121.3913122,4.885945351,24.42972675,0,146.5783605,7.328918026,590.09,0,0,8,19.5437814,0.003285421,111629,86146,133769,78433,0.001880018,0.732468947,0.001778198,0.764030793,0.002819731,0.421050478,0.002673697,0.417767906,13,14,16,15,14.83333333,4250.310519,1060202.801
205162,4.90E+11,4.90E+11,49,35,111101,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,153.7055898,0,153.7055898,153.7055898,1184,509,438,0.503,24,0.054794521,91,0.207762557,323,0.737442922,637,175,191,271,0.274725275,1153,60,298,150,485,160,60,298,150,241,160,58,186,0,354,339,460,0.307025152,3.311525629,7.703038006,7.501353734,0.390356656,1.93877139,0.975891639,3.155382967,1.040951082,0.390356656,1.93877139,0.975891639,1.567932567,1.040951082,0.377344767,1.210105633,0,10.81287936,0,2.632420091,0.874320866,0.874320866,0.93261317,0.872725391,0.897571699,0.710469335,0.763253571,0.44808363,0.986735131,0.711731844,0.552471813,0.639206198,19.58547007,0,3.17742342,16.40804665,112.4643549,0,49.96565193,8.327608655,74.9484779,20.81902164,414.41,0,0,6,24.98282597,0.005067568,118248,93139,150392,87376,0.001991493,0.775900421,0.001922546,0.826051866,0.003170129,0.47337293,0.002978555,0.465402172,20,20,15,16,17,3208.907616,622037.6759
205163,4.90E+11,4.90E+11,49,45,130600,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,893467.7012,38.8223752,893428.8788,811041.7214,459,424,177,0.732,0,0,94,0.531073446,83,0.468926554,207,75,77,55,0.362318841,253,0,5,5,227,16,0,5,5,227,16,0,0,0,24,45,184,0.09486166,0.000522784,0.000565939,0.000311944,0,6.16E-06,6.16E-06,0.000279887,1.97E-05,0,6.16E-06,6.16E-06,0.000279887,1.97E-05,0,0,0,0.000834729,0,1.429378531,0.308007089,0.265302866,0.308007089,0.205338059,0.577017403,0.42408856,0.467565809,0.472945938,0.710674157,0.9,0.818181818,0.833752918,0.292275577,0.000103875,0.020763433,0.271408269,0.132799647,0.000716341,0.002865365,0.002865365,0.110316559,0.054441938,-99999,0,0,-99999,-99999,-99999,253,207,-99999,-99999,4.26E-06,0.001660094,4.27E-06,0.001835888,-99999,-99999,-99999,-99999,13,2,1,1,3.166666667,277113.7246,3615812169
205164,4.90E+11,4.90E+11,49,45,130800,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,2753.43703,0,2753.43703,2441.87705,2878,943,883,0.522,9,0.010192525,188,0.212910532,686,0.776896942,1237,319,401,517,0.257881973,235,40,0,35,147,13,40,0,35,21,13,89,37,0,118,63,54,0.50212766,0.386178329,1.178601519,0.096237442,0.016380841,0,0.014333236,0.060199591,0.005323773,0.016380841,0,0.014333236,0.008599942,0.005323773,0.036447372,0.015152278,0,0.482415771,0,0.266138165,0.749195536,0.64532191,0.903992736,0.778929108,0.455145743,0.536193754,0.581832054,0.548142541,0.150979762,0.319293478,5.263829787,0.01406832,4.385479892,0.000618276,0.127341756,4.257519861,13.95108716,0,0,1.162183833,14.64351629,3.021677965,355.4,0,0,0.67,0.155732634,0.000232801,5206,6992,235,1237,8.77E-05,0.034159881,0.000144327,0.062012204,4.95E-06,0.000739685,4.22E-05,0.006588794,9,18,6,17,12.16666667,17337.12422,11143009.55
205165,4.90E+11,4.90E+11,49,45,130900,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,624.7906203,0,624.7906203,575.41761,3003,1168,1122,0.603,108,0.096256684,359,0.319964349,655,0.583778966,1598,407,676,515,0.254693367,1253,633,56,26,128,410,633,56,26,28,410,43,57,0,493,519,241,0.393455706,2.029830126,5.218818381,2.177548928,1.100070608,0.097320622,0.045184575,0.222447137,0.712525986,1.100070608,0.097320622,0.045184575,0.048660311,0.712525986,0.074728335,0.099058491,0,4.207379055,0,1.116755793,0.722522547,0.722522547,0.653192338,0.611247575,0.728403084,0.730476381,0.808841084,0.519592057,0.588815789,0.878989828,1.275339186,0.759314531,17.38023606,0,0.652007501,16.72822856,117.8404374,0,0,1.024343163,122.9211795,34.82766753,1028.64,0,0,5.67,5.808025732,0.001888112,8865,11030,2085,3551,0.000149301,0.05816891,0.000227678,0.097825316,4.39E-05,0.006562733,0.00012105,0.018914154,17,12,16,13,14.5,7582.688697,2528493.963
205166,4.90E+11,4.90E+11,49,45,130600,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,2806522.28,39147.17332,2767375.106,1124979.01,338,217,122,0.66,6,0.049180328,30,0.245901639,86,0.704918033,86,26,37,23,0.302325581,150,0,56,62,32,0,0,0,62,8,0,15,9,56,26,44,80,0.173333333,0.000192892,0.00030045,0.000133336,0,4.98E-05,5.51E-05,2.84E-05,0,0,0,5.51E-05,7.11E-06,0,1.33E-05,8.00E-06,4.98E-05,0.000326228,0,1.229508197,0.967218495,0.660229336,0.800536053,0.619595717,0.918874799,0.575332166,0.548185523,0.955833696,0.614754098,0.728813559,0.573333333,0.652681076,0.453346753,0.048699718,0.002624496,0.402022538,0.134498341,0.014338497,0.001850129,0,0.165123983,0.023126608,-99999,0,0,-99999,-99999,-99999,150,86,-99999,-99999,2.53E-06,0.000984246,1.78E-06,0.000762736,-99999,-99999,-99999,-99999,20,12,1,1,6,695843.6646,11357841016
205167,4.90E+11,4.90E+11,49,45,130703,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,442849.2918,460.0468264,442389.245,173286.0843,1002,387,302,0.546,0,0,50,0.165562914,252,0.834437086,454,103,128,223,0.226872247,61,3,7,40,8,3,3,7,40,2,3,3,3,0,11,34,16,0.180327869,0.002233301,0.005782345,0.000352019,1.73E-05,4.04E-05,0.000230832,4.62E-05,1.73E-05,1.73E-05,4.04E-05,0.000230832,1.15E-05,1.73E-05,1.73E-05,1.73E-05,0,0.00258532,0,0.201986755,0.675926343,0.675926343,0.631986408,0.591403384,0.354723913,0.333763264,0.315518079,0.006056534,0.11476952,0.236893204,7.442622951,0.001592225,1.126120063,0.089038814,0.02569282,1.011388429,0.484850847,0.057867591,0.041954004,0.008680139,0.587356051,0.056420901,-99999,0,0,-99999,-99999,-99999,61,454,-99999,-99999,1.03E-06,0.00040026,9.37E-06,0.004026536,-99999,-99999,-99999,-99999,6,11,1,1,3.5,214208.2116,1792186681
205168,4.90E+11,4.90E+11,49,45,130600,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,1829.418688,0,1829.418688,764.3323766,1016,511,370,0.515,133,0.359459459,150,0.405405405,87,0.235135135,289,98,123,68,0.339100346,202,44,32,7,62,57,44,10,7,36,57,22,4,22,96,69,37,0.475247525,0.668557313,1.329264638,0.26428293,0.057566579,0.041866603,0.009158319,0.081116543,0.074574886,0.057566579,0.013083313,0.009158319,0.047099928,0.074574886,0.028783289,0.005233325,0.028783289,0.932840243,0,0.545945946,0.907101503,0.907101503,0.876346437,0.876346437,0.650165582,0.738942614,0.816981537,0.776197711,0.331691297,0.822810591,1.430693069,0.650058403,4.053119148,0.897794322,0.292840393,2.862484433,17.61468833,2.448865331,1.399351618,1.049513713,17.14205732,4.198054853,-99999,0,0,-99999,-99999,-99999,789,323,-99999,-99999,1.33E-05,0.005177131,6.67E-06,0.002864694,-99999,-99999,-99999,-99999,15,20,6,1,8.166666667,14007.70891,7403553.577
205169,4.90E+11,4.90E+11,49,45,130800,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,1142.034425,0,1142.034425,1141.99363,1303,371,371,0.514,39,0.105121294,85,0.229110512,247,0.665768194,544,137,189,218,0.251838235,219,7,11,41,160,0,7,11,41,17,0,134,9,0,73,78,68,0.333333333,0.324870464,1.1409871,0.191769896,0.006129631,0.009632278,0.035902127,0.14010586,0,0.006129631,0.009632278,0.035902127,0.014886248,0,0.117338658,0.007880955,0,0.51664036,0,0.590296496,0.579463485,0.499122678,0.672031082,0.579058382,0.595090218,0.461292207,0.486488333,0.802884151,0.287779238,0.574049803,2.484018265,0.226724815,5.426510644,0,0.540880075,4.885630569,13.26867183,0,3.362420533,0,14.01008555,1.681210266,223.97,0,0,0.67,0.375470293,0.000514198,5728,7240,219,544,9.65E-05,0.037585055,0.000149446,0.064211721,4.62E-06,0.000689323,1.85E-05,0.002897578,13,11,5,19,12,10204.71261,4621750.689
205170,4.90E+11,4.90E+11,49,35,103400,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,107.8228263,0,107.8228263,97.89139124,1368,635,589,0.737,38,0.064516129,193,0.327674024,358,0.607809847,775,174,232,369,0.224516129,233,91,13,18,111,0,91,13,18,87,0,9,15,0,81,74,78,0.347639485,6.486780829,13.97467114,2.380188871,0.929601662,0.132800237,0.183877252,1.13390972,0,0.929601662,0.132800237,0.183877252,0.888740051,0,0.091938626,0.153231043,0,8.8669697,0,0.395585739,0.77854406,0.670601352,0.779206105,0.671406187,0.56051704,0.572496832,0.626538753,0.840164727,0.291068082,0.462301587,3.326180258,0.097668102,25.51548479,0,0,25.51548479,180.1177048,0,0,0,207.7482178,41.54964356,244.08,0,0,5,29.67831683,0.003654971,113070,82553,177350,112872,0.001904287,0.741924266,0.001704033,0.732164396,0.003738379,0.558225764,0.003847686,0.601204839,12,14,19,18,16.66666667,2778.30752,436353.3172
205171,4.90E+11,4.90E+11,49,35,103200,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,106.603882,0,106.603882,106.60388,1442,671,655,0.761,16,0.024427481,248,0.378625954,391,0.596946565,744,170,262,312,0.228494624,217,31,11,15,97,63,31,11,15,79,63,14,4,0,91,68,58,0.419354839,6.29433,13.52671216,2.035573189,0.29079617,0.103185738,0.140707824,0.909910596,0.590972861,0.29079617,0.103185738,0.140707824,0.741061207,0.590972861,0.131327303,0.037522086,0,8.329903189,0,0.33129771,0.828127996,0.828127996,0.817715689,0.765206055,0.498252392,0.652434654,0.718208891,0.891230263,0.261603376,0.451612903,3.428571429,0.088162689,22.47548152,0.252772064,3.124780836,19.09792862,126.1222363,6.003533717,60.03533717,0,84.04947204,30.01766859,409.04,0.04745462,0.516247789,15,90.05300576,0.010402219,125120,90202,185206,98825,0.002107229,0.820991988,0.001861921,0.800003548,0.003903977,0.582953261,0.003368839,0.526384472,10,18,16,16,15.33333333,2765.2419,431418.7539
205172,4.90E+11,4.90E+11,49,35,103200,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,106.8124344,0,106.8124344,106.21906,1297,664,619,0.726,109,0.176090468,251,0.40549273,259,0.418416801,869,173,289,407,0.199079402,799,13,20,10,746,10,13,20,10,193,10,0,553,0,230,321,248,0.287859825,6.251232124,12.21061455,7.522190462,0.122388581,0.188290124,0.094145062,7.023221633,0.094145062,0.122388581,0.188290124,0.094145062,1.816999699,0.094145062,0,5.206221934,0,13.77342259,0,1.290791599,0.206937512,0.206937512,0.483790775,0.416860337,0.487082071,0.372864466,0.412000491,0.489012803,0.76240458,0.958033573,1.087609512,0.91611854,23.25094038,0,0,23.25094038,113.8683906,0,0,0,71.90174106,65.9099293,329.92,0.030365843,0.493625318,7,41.94268228,0.00539707,122668,86435,192972,102047,0.002065934,0.804902855,0.001784164,0.766593941,0.004067677,0.607397475,0.003478674,0.543546231,10,6,15,17,13.33333333,2769.015793,432265.887
205173,4.90E+11,4.90E+11,49,35,103200,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,107.1581273,0,107.1581273,107.15813,1357,1023,883,0.609,245,0.277463194,367,0.415628539,271,0.306908267,947,227,311,409,0.239704329,5676,31,5562,18,51,14,31,6,18,49,14,0,2,5556,2403,1327,1946,0.423361522,9.546639158,12.66352819,52.96844952,0.289292096,51.90460117,0.167976056,0.475932157,0.130648043,0.289292096,0.055992019,0.167976056,0.457268151,0.130648043,0,0.018664006,51.84860915,62.51508868,0,6.42808607,0.076880178,0.076880178,0.068604846,0.064199384,0.280260715,0.569144209,0.628511446,0.604043014,0.385895066,0.285973124,0.166842847,0.434674783,26.84446816,0,0.268560787,26.57590737,246.9442185,0,5.972482126,5.972482126,238.8992851,77.64226764,455.98,0.030571008,0.492068724,9,53.75233914,0.006632277,116535,81963,186331,103010,0.001962644,0.764660337,0.001691854,0.726931673,0.003927691,0.586494304,0.003511501,0.548675583,4,2,20,16,13,2761.634017,433664.0019
